titles,lastest_Chap,types,views,follows,condition,discription,teasers,links 
The Breaker 3: Quyền Năng Vô Hạn,Chapter 43,"Thể loại:Action, Comedy, Martial Arts, School Life, Slice of Life",Tình trạng:Đang tiến hành,Bình luận:1.117,Tác giả:JEON Geuk jin - PARK jin Hwan,"Sau hàng loạt sự kiện xảy ra ở Phần 1 và Phần 2, lúc này Yi Shioon đã trở thành một trong những nhân vật vai vế hàng đầu Murim, cậu đã kết mối thù với chính Sư phụ của mình là Han Chun-woo ( tức Goomoonryong), liệu cuộc phiêu lưu này sẽ đi đến hồi kết thế nào ? Chúng ta cùng đón xem nhé !!",//st.nettruyenup.com/data/comics/106/the-breaker-3-eternal-force.jpg,https://www.nettruyenup.com/truyen-tranh/the-breaker-3-quyen-nang-vo-han-61802
Thiên Tài Của Dòng Dõi Độc Nhất Vô Nhị,Chapter 34,Tình trạng:Đang tiến hành,Bình luận:1.621,Ngày cập nhật:2 ngày trước,Lượt xem:1.590K,"Tôi muốn giết những kẻ xâm lược và sống một cuộc sống hạnh phúc hàng ngày trong một thế giới đặc biệt. Tôi không thể yêu cầu điều đó sao? Tại sao? Tại sao tôi không thể làm điều đó? Mọi người nói rằng đuổi theo hai con thỏ khác nhau sẽ khiến bạn bỏ lỡ cả hai, nhưng ... chỉ cần đừng bỏ lỡ chúng.",//st.nettruyenup.com/data/comics/76/thien-tai-cua-dong-doi-doc-nhat-vo-nhi.jpg,https://www.nettruyenup.com/truyen-tranh/thien-tai-cua-dong-doi-doc-nhat-vo-nhi-66380
Thợ Săn Gacha Cấp SSS,Chapter 65,"Thể loại:Action, Adventure, Fantasy, Manhwa, Supernatural, Truyện Màu, Webtoon",Lượt xem:5.533K,Theo dõi:75K,Tình trạng:Đang tiến hành,"Mọi cố gắng trong mấy năm qua để trở thành thuật sĩ của mình để làm gì chứ, cuối cùng chỉ là công cốc mà thôi! Nhưng cô gái này là ai? Cô ta đến đây để làm gì? Còn cái hệ thống GACHA này nữa?! Rôt cuộc tất cả chuyện này là gì đây?!",//st.nettruyenup.com/data/comics/185/tho-san-gacha-cap-sss.jpg,https://www.nettruyenup.com/truyen-tranh/tho-san-gacha-cap-sss-493376
Trở Lại Thành Người Chơi,Chapter 110,Tình trạng:Đang tiến hành,Bình luận:4.544,Ngày cập nhật:2 ngày trước,Lượt xem:9.376K,"Một ngày nọ cả thế giới bỗng trờ thành một trò chơi. Quái vật xuất hiện và bắt đầu giết chóc, con người trở thành nhân vật trong trò chơi ấy và bị buộc phải thực hiện các nhiệm vụ. Một người chơi tên Kim Sehan sau khi hoàn thành trò chơi đã được trao cho cơ hội thứ hai sau khi loài người bị tuyệt diệt. Liệu anh ta có thể chiến thắng thế lực đã khiến cả thế giới biến thành chiến trường?",//st.nettruyenup.com/data/comics/109/tro-lai-thanh-nguoi-choi.jpg,https://www.nettruyenup.com/truyen-tranh/tro-lai-thanh-nguoi-choi-336450
Thiên Ma Quân Sư,Chapter 81,"Thể loại:Action, Adventure, Fantasy, Manhwa, Shounen, Truyện Màu",Lượt xem:4.861K,Theo dõi:62K,Tình trạng:Đang tiến hành,"""Sư phụ ơi, bài học tiếp theo là gì ạ?!!!"" Một thảm họa đôt nhiên giáng xuống Trái Đất khiên Hyunsoo, 1 nhân vật chính phải tận mắt chứng kiến cha mẹ mình thiệt mạng. Người thân duy nhất sống sót của cậu là người em trai đang hôn mê. Vì để bảo vệ em trai cậu đã cố gắng hết sức, nhưng chỉ vì là 1 ng hỗ trợ vô năng, cậu luôn phảo chịu đựng sự khinh miệt.... Và đó là lúc vị cứu tinh, Chungyeong, xuất hiện! Chungyeon, 1 cao thủ võ lâm đã du hành thời gian, tới đây để dạy Hyunsoo võ nghệ(?)... ""Này, đồ đệ..."" ""Dạ thưa sư phụ""",//st.nettruyenup.com/data/comics/46/thien-ma-quan-su.jpg,https://www.nettruyenup.com/truyen-tranh/thien-ma-quan-su-540620
Kẻ Bất Bại,Chapter 24,Tình trạng:Đang tiến hành,Bình luận:726,Ngày cập nhật:2 ngày trước,Lượt xem:403K,,//st.nettruyenup.com/data/comics/120/ke-bat-bai.jpg,https://www.nettruyenup.com/truyen-tranh/ke-bat-bai-73592
Cuộc Chiến Siêu Nhân,Chapter 40.5,"Thể loại:Action, Manhwa, Sports, Supernatural, Truyện Màu",Lượt xem:2.305K,Theo dõi:37K,Tình trạng:Đang tiến hành,"Seo Moon-yup, một anh hùng đã cứu nhân loại và hy sinh bản thân, siêu nhân mạnh nhất. Khi anh đột ngột trở về một thế giới hòa bình 17 năm sau, người được biết là đã chết, một trận đại hồng thủy bắt đầu xảy ra trong môn thể thao siêu phàm. Chân thực, hiện đại, giả tưởng, X thể thao X hành động!",//st.nettruyenup.com/data/comics/236/cuoc-chien-sieu-nhan-7631.jpg,https://www.nettruyenup.com/truyen-tranh/cuoc-chien-sieu-nhan-63212
Gacha Vô Hạn,Chapter 29,"Thể loại:Action, Manhwa, Truyện Màu",Lượt xem:1.132K,Theo dõi:24K,Tình trạng:Đang tiến hành,,//st.nettruyenup.com/data/comics/164/gacha-vo-han.jpg,https://www.nettruyenup.com/truyen-tranh/gacha-vo-han-76708
Kiếm Đế Nguyệt Linh,Chapter 23,Tình trạng:Đang tiến hành,Bình luận:515,Ngày cập nhật:1 ngày trước,Lượt xem:809K,,//st.nettruyenup.com/data/comics/95/kiem-de-nguyet-linh.jpg,https://www.nettruyenup.com/truyen-tranh/kiem-de-nguyet-linh-78431
Shounen no Abyss,Chapter 124,"Thể loại:Drama, Manga, Mystery, Psychological, Seinen, Tragedy",Tình trạng:Đang tiến hành,Bình luận:5.146,Tác giả:Minenami Ryou,"Trong một thị trấn nhàm chán và ngày qua ngày không có gì thay đổi, Reiji Kurose, một học sinh trung học, ""chỉ"" còn sống. Gia đình, ước mơ tương lai, bạn thời thơ ấu. Tất cả đều trói buộc cậu ấy vào thị trấn này. Cậu luôn nghĩ, ""Tôi chỉ sống."" cho đến khi cô ấy gặp cô ấy. Có hy vọng để sống? Có ánh sáng nào ở phía trước không? The World End Boy Meets Girl bắt đầu",//st.nettruyenup.com/data/comics/33/shounen-no-abyss.jpg,https://www.nettruyenup.com/truyen-tranh/shounen-no-abyss-279370
Cô Vợ Mang Thai Một Tặng Một,Chapter 244,"Thể loại:Comedy, Comic, Manhua, Ngôn Tình, Romance, Smut, Truyện Màu",Tình trạng:Đang tiến hành,Bình luận:8.856,Tác giả:Bách Hương Mật,"ND: Anh ta là một người quyền quý tuyệt đối, sát phạt quyết đoán lại cao lãnh bạc tình, vậy mà đối với cô lại dây dưa không ngớt, cưng chiều chìm đắm không ngừng. Lần đầu gặp mặt, anh chất vấn: “Sáu năm trước, có phải là em không?” Lần thứ hai gặp mặt, anh bắt con của mình xem xét: “Còn dám nói đứa con này không phải là của tôi” Lại lần thứ “N” gặp mặt, cô không chịu đựng nỗi nữa: ""Công tước tiên sinh, anh có để cho tôi yên hay không?” Anh nhếch môi lên, cười thâm trầm lại mị hoặc: “Không sinh đứa thứ hai, đương nhiên không để yên!”",//st.nettruyenup.com/data/comics/23/co-vo-mang-thai-mot-tang-mot.jpg,https://www.nettruyenup.com/truyen-tranh/co-vo-mang-thai-mot-tang-mot-289510
Hệ Thống Cứu Hộ,Chapter 50,Tình trạng:Đang tiến hành,Bình luận:1.306,Ngày cập nhật:21 giờ trước,Lượt xem:1.283K,"Kim Soohyuk, một nhân viên cứu hộ kỳ cựu của Shin Il-seo, đã bị rơi cùng đống đổ nát của một toà nhà và chết trong khi đang thực hiện các hoạt động cứu hộ. Nơi mà Soohyuk, người cứ nghĩ là mình đã chết tỉnh dậy, lại là hiện trường của vụ hoả hoạn mười năm trước. Một cửa sổ trạng thái không xác định xuất hiện trước mặt kẻ đang hoang mang: [Giải cứu tất cả những người không được cứu]. Lần này, anh ấy đã cứu được hai sinh mạng trẻ từng để vụt mất trong quá khứ. Như một phần thưởng cho nhiệm vụ, Kim Soohyuk được trao cho khả năng và sức mạnh mới. Và anh thề: Được rồi, kiếp này, ta sẽ giành lại thật nhiều sinh mệnh mà kiếp trước không thể cứu!",//st.nettruyenup.com/data/comics/177/he-thong-cuu-ho.jpg,https://www.nettruyenup.com/truyen-tranh/he-thong-cuu-ho-644345
Silent Miyashita-san's Sexy Channel,Chapter 4.1,"Thể loại:Adult, Drama, Ecchi, Manga, School Life, Seinen",Tình trạng:Đang tiến hành,Bình luận:243,Tác giả:Mitsudoue,"Kei Sakai là một nam sinh không có hứng thú với bất cứ thứ gì, kể cả những thứ hư hỏng. Một ngày, cậu được cho xem một tấm ảnh 18+ của một cô gái đang nổi tiếng trên mạng có tên Yami, và trùng hợp thế nào, Sakai lại nhận ra cô gái Yami này chính là người bạn cùng lớp trầm tính có tên Saki Miyashita...",//st.nettruyenup.com/data/comics/59/silent-miyashita-sans-sexy-channel.jpg,https://www.nettruyenup.com/truyen-tranh/silent-miyashita-sans-sexy-channel-73531
After God,Chapter 22,Tác giả:ENO Sumi,Lượt xem:236K,Theo dõi:3.638,Tình trạng:Đang tiến hành,"Nhật Bản đã bị ""xâm lược"" bởi các vị thần. Tokyo, nơi ở của các vị thần, đã được tuyên bố là ""vùng nguy hiểm"" và được phong tỏa chặt chẽ bởi hàng rào không thể xuyên thủng. Một cô gái tên là Waka cứ nhìn ra ngoài ranh giới của hàng rào. Waka đến Tokyo từ Saga để gặp bạn của mình, nhưng ở đó cô gặp Tokinaga, một nhà nghiên cứu đã cảnh giác bảo vệ thành phố. Cuộc gặp gỡ này sẽ thay đổi số phận của thế giới ...",//st.nettruyenup.com/data/comics/232/after-god.jpg,https://www.nettruyenup.com/truyen-tranh/after-god-76776
Kubo-san Wa Boku (mobu) Wo Yurusanai,Chapter 139,Tác giả:Yukimori Nene,Lượt xem:9.274K,Theo dõi:45K,Tình trạng:Đang tiến hành,Mọi người dường như không nhận ra được sự tồn tại của tôi nhưng mà tại sao Kubo-san lại...!!,//st.nettruyenup.com/data/comics/25/kubo-san-wa-boku-mobu-wo-yurusanai.jpg,https://www.nettruyenup.com/truyen-tranh/kubo-san-wa-boku-mobu-wo-yurusanai-258810
Tiểu Hồ Ly Hôm Nay Có Chút Ngoan,Chapter 86,"Thể loại:Action, Cổ Đại, Manhua, Ngôn Tình, Truyện Màu",Tình trạng:Đang tiến hành,Bình luận:1.869,Tác giả:Tam Nguyên Xã,"Trong trò chơi “Sách Tranh Yêu Thú”, nữ chính Nam Thanh Từ đã nuôi dưỡng tiểu hồ ly Bạch Hoài dễ thương, tính cách điềm đạm, giống như một thiên thần. Mãi cho đến một ngày, nhìn thấy tiểu hồ ly tự tay xé xác yêu sói hung dữ, Nam Thanh Từ mới nhận ra rằng con hồ ly mà cô nuôi hóa ra là … “Nam chính yêu hồ mỹ nam Bạch Thiết Hắc x Nữ chính sa điêu bảo vệ tiểu hồ ly”",//st.nettruyenup.com/data/comics/110/tieu-ho-ly-hom-nay-co-chut-ngoan.jpg,https://www.nettruyenup.com/truyen-tranh/tieu-ho-ly-hom-nay-co-chut-ngoan-61550
Cướp Dâu,Chapter 14.2,Tình trạng:Đang tiến hành,Bình luận:463,Ngày cập nhật:22 giờ trước,Lượt xem:1.157K,"Cơ hội ngàn năm có một đến với Lucina, cô con gái ngoài giá thú của Nam tước Berks. Vị vua vĩ đại và kẻ chinh phục Hakan, người cai trị Tayar, vùng đất của rồng. Một cơ hội sống khác được trao với điều kiện cô phải trở thành cô dâu của anh ta. Lucina, người đang rất tuyệt vọng nên dù chỉ là một nửa sự tự do cũng muốn có được nên đã bước vào thế giới vô định... Một câu chuyện tình thắp sáng kết thúc của sự tuyệt vọng.",//st.nettruyenup.com/data/comics/128/cuop-dau.jpg,https://www.nettruyenup.com/truyen-tranh/cuop-dau-77184
"Quản Gia, Làm Ơn!",Chapter 13,"Thể loại:Manhwa, Ngôn Tình, School Life, Truyện Màu",Lượt xem:279K,Theo dõi:13K,Tình trạng:Đang tiến hành,"Tôi – một cô gái bị cô lập có một người quản gia đẹp trai số 1…?! Ở trường thì bị bài trừ, nhưng ở nhà lại là tiểu thư nhà tài phiệt ” Baek Ma Ri”. “Chon Ha Da” là số 1 ở trường, nhưng lại là quản gia của nhà Ma Ri. Bằng mọi cách phải biến cô gái hậu đậu bị cô lập thành nữ hoàng của trường!! Chuyện tình lãng mạn đảo ngược vị trí của thiếu nữ",//st.nettruyenup.com/data/comics/218/quan-gia-lam-on.jpg,https://www.nettruyenup.com/truyen-tranh/quan-gia-lam-on-74458
Cửu Thiên Kiếm Pháp,Chapter 36,"Thể loại:Action, Manhwa, Truyện Màu",Lượt xem:2.141K,Theo dõi:37K,Tình trạng:Đang tiến hành,"""Ông ấy là chủ nhân của Cửu Thiên."" Yeon Jeokha là con của một người vợ lẽ. Bị vợ của cha mình và các anh chị em của mình bắt nạt một cách tàn nhẫn, anh ta sau đó bị giam trong nhà kho sau khi cha anh ta qua đời vì bệnh tật… Đã mười năm kể từ khi anh ta trốn thoát sau khi anh ta học được môn võ thuật vượt ra ngoài thế giới. Cuộc phiêu lưu không thể ngăn cản của người kế thừa duy nhất của Cửu Thiên, Yeon Jeokha, bắt đầu ngay bây giờ!",//st.nettruyenup.com/data/comics/210/cuu-thien-kiem-phap.jpg,https://www.nettruyenup.com/truyen-tranh/cuu-thien-kiem-phap-731700
Bạn Trai Vệ Sĩ,Chapter 79,"Thể loại:Action, Comedy, Manhwa, School Life, Truyện Màu, Webtoon",Lượt xem:6.166K,Theo dõi:66K,Tình trạng:Đang tiến hành,"Lim Se-jun, người rất thích ăn uống, béo và có vóc dáng to lớn. Anh ta có khiếu hài hước và một tính cách kiên định, không ngại bị trêu chọc là một gã béo. Anh ấy chỉ có một người bạn duy nhất, 'Seo Ha-jin, cô ấy đã luôn học thể thao để bảo vệ Se-jun từ khi còn nhỏ. Một ngày nọ, Se-jun xảy ra xích mích với tên bắt nạt cùng lớp, và Ha-jin đã nhìn thấy, và giải quyết tên bắt nạt ấy . Nhưng một đêm nọ, Ha-jin bị phát hiện đã bị đánh đập dã man, phải nghỉ học vì bị thương nặng ở đầu gối và chịu hậu quả nghiêm trọng về tinh thần. Se-jun cố gắng báo cảnh sát nhưng cuộc điều tra không có nhiều tiến triển. Anh không thể kiềm chế cơn tức giận và tự mình lên đường tìm ra thủ phạm. Nhưng anh đã bị đánh bại bởi một người bạn học của mình và thất bại. Anh ta học JuJitsu từ một người đã cứu anh ấy -Jason. Và trong vòng ba tháng, Se-jun, người đã cố gắng tập thể dục và giảm cân, đi hạ gục tên bắt nạt và phát hiện ra một tổ chức bí ẩn có liên quan, và cố gắng tiêu diệt tận gốc tổ chức đó Một bộ phim hành động học đường miêu tả sự trả thù của từng cá nhân.",//st.nettruyenup.com/data/comics/251/ban-trai-ve-si.jpg,https://www.nettruyenup.com/truyen-tranh/ban-trai-ve-si-481233
Trở thành Bạch Nguyệt Quang của phản diện hắc hoá,Chapter 72,"Thể loại:Cổ Đại, Drama, Manhua, Mystery, Ngôn Tình, Romance, Truyện Màu, Xuyên Không",Lượt xem:3.444K,Theo dõi:68K,Tình trạng:Đang tiến hành,"Cô là nữ hoàng PR mạnh mẽ quyết đoán Cũng là mọt ngôn tình mang trái tim thiếu nữ Vì nam phụ bi thảm trong tiểu thuyết ngược tim Vô tình xuyên không vào trong sách trở thành – Nữ phụ pháo hôi* bi thảm *pháo hôi là bia đỡ đạn, vật hi sinh. Hành trình xuyên không chế độ địa ngục chính thức bắt đầu – Đấu trí với vương hậu phản diện một tay che trời",//st.nettruyenup.com/data/comics/13/tro-thanh-bach-nguyet-quang-cua-phan-die-6408.jpg,https://www.nettruyenup.com/truyen-tranh/tro-thanh-bach-nguyet-quang-cua-phan-dien-hac-hoa-463490
Ta Có Năm Đại Lão Ba Ba,Chapter 285,"Thể loại:Comedy, Manhua, Ngôn Tình, Shoujo, Truyện Màu",Lượt xem:34M,Theo dõi:160K,Tình trạng:Đang tiến hành,"Bị sư phó nhặt được tiểu hòa thượng năm tuổi, nên xuống núi tìm ba ba. Tiểu hòa thượng mềm mại ôm một con tiểu sói con, bước chân ngắn nhỏ nhi tiến lên liền ôm chính mình ba ba chân dài nãi thanh nãi khí hô “Ba ba!” Một tiếng ba ba, kêu đến năm vị đại lão đồng thời hổ khu chấn động! Mềm mại mới vừa tìm được ba ba thời điểm: Nhất hào ba ba lạnh nhạt “Tiểu hài tử gì đó phiền toái nhất.” Số 2 ba ba khinh thường “Chê cười, ta có nhiều như vậy thích ta fans, sẽ để ý này nhiều ra tới một cái tiểu đoàn tử.” Số 3 ba ba xách theo tiểu đoàn tử “Đồng học ngươi nhận sai người, trở về làm bài tập.” Số 4 ba ba trong miệng ngậm một cây yên nhướng mày “Ăn vạ?” Số 5 ba ba vẻ mặt tiểu mộng bức “Ta có nữ nhi sao?” Cùng mềm mại ở chung vài ngày sau, các ba ba đồng thời thật thơm…… “",//st.nettruyenup.com/data/comics/120/ta-co-nam-dai-lao-ba-ba.jpg,https://www.nettruyenup.com/truyen-tranh/ta-co-nam-dai-lao-ba-ba-418480
