titles,discripsion,lastest_Chap,condition,view,follow,link 
Quyến Rũ Người Tình Của Tiểu Thư Nhà Bá Tước,"Tôi là Redel Cross. Vào năm 18 tuổi ở kiếp trước, tôi đã bị hoàng đế nhốt trong một tòa tháp ma thuật, hắn hành hạ và sử dụng tôi như một công cụ để bảo vệ vương quốc của mình.Nhưng trong kiếp này, tôi đã quyết tâm sống một cuộc sống bình thường, không liên quan gì đến phép thuật dưới thân phận ngườ...",Chapter 11,Tình trạng: Đang Cập Nhật,"Lượt xem: 34,798",Lượt theo dõi: 521,https://truyenqqhot.com/truyen-tranh/quyen-ru-nguoi-tinh-cua-tieu-thu-nha-ba-tuoc-13273
Flying Witch,,Chapter 52,Tình trạng: Đang Cập Nhật,"Lượt xem: 123,339",Lượt theo dõi: 810,https://truyenqqhot.com/truyen-tranh/flying-witch-1473
Hệ Thống Thăng Cấp Điên Cuồng,"Là nhân vật chính nghiện game xuyên không tới một thế giới huyền huyễn,  Ở đây có các loại môn phái và tông môn  có các loại võ học huyền huyễn và binh khí Thần binh , có ma thú ở khu vực bên ngoài và thần long mạnh nhất. Linh yêu quỷ quái gì cũng có. Nhưng cho dù là tông môn gì , hay thiếu gia gia ...",Chapter 38,Tình trạng: Đang Cập Nhật,"Lượt xem: 412,800","Lượt theo dõi: 3,721",https://truyenqqhot.com/truyen-tranh/he-thong-thang-cap-dien-cuong-11932
Người Bán Hoa Mạnh Nhất,Có anh chàng trai thích đi bán hoa và có một trò chơi có thể làm bất cứ thứ gì mình muốn,Chapter 61,Tình trạng: Đang Cập Nhật,"Lượt xem: 319,394","Lượt theo dõi: 2,094",https://truyenqqhot.com/truyen-tranh/nguoi-ban-hoa-manh-nhat-9458
Bỗng Một Ngày Xuyên Thành Hoàng Hậu Ác Độc,"Chủ game mobile ngôn tình Mĩ Trì Đoá bị bạn trai phản bội, trong lúc tranh chấp bị đẩy vào server, cô vô tình xuyên không vào game mobile do chính mình tạo ra và trở thành boss phản diện – hoàng hậu độc ác Catherine, câu dẫn mê hoặc trước mặt quốc vương bị công chúa bắt ngay tại trận và một mớ hỗn đ...",Chapter 106,Tình trạng: Đang Cập Nhật,"Lượt xem: 340,385","Lượt theo dõi: 1,829",https://truyenqqhot.com/truyen-tranh/bong-mot-ngay-xuyen-thanh-hoang-hau-ac-doc-12102
Tôi Trở Thành Một Nông Dân,"Túm lại là một bộ truyện cực kì dễ thương, dành cho các bạn muốn relax sau một ngày dài mệt mỏi. Truyện cho mọi lứa tuổi! Lee Kun Woo người từng muốn trở thành anh hùng trong suốt 11 năm chợt nhận ra con đường đó không phù hợp với bản thân, anh quyết định trở thành một nông dân, sống cuộc đời bình d...",Chapter 87,Tình trạng: Đang Cập Nhật,"Lượt xem: 736,372","Lượt theo dõi: 3,521",https://truyenqqhot.com/truyen-tranh/toi-tro-thanh-mot-nong-dan-13151
Trường Học Thôi Miên,"“Bạn đang rất buồn ngủ…” Chankyu Kim học cách thôi miên từ việc xem các video trên YouTube để trở nên nổi tiếng trong số các nữ sinh ở trường của mình. Tuy nhiên, mọi thứ không diễn ra theo đúng kế hoạch khi anh nhận thấy mình liên tiếp gặp thất bại. Sau đó, anh gặp người đọc tâm trí Euijoo Yeo, ngư...",Chapter 28,Tình trạng: Đang Cập Nhật,"Lượt xem: 92,931",Lượt theo dõi: 588,https://truyenqqhot.com/truyen-tranh/truong-hoc-thoi-mien-13241
Kodoku No Ie,"Chono là một sinh viên đại học có niềm đam mê côn trùng và làm mẫu vật côn trùng. Một ngày nọ, khi cậu về nhà sau ca làm thêm thì thấy chung cư mình ở bị cháy và cậu mất toàn bộ đống mẫu vật quý giá. Trùng hợp làm sao, cậu đã gặp Kusanagi Izumo, một nhà côn trùng học và là tác giả của một trong nhữn...",Chapter 3,Tình trạng: Đang Cập Nhật,"Lượt xem: 10,150",Lượt theo dõi: 166,https://truyenqqhot.com/truyen-tranh/kodoku-no-ie-13653
The Reincarnation Magician Of The Inferior Eyes,"Khả năng được xác định bởi màu mắt được sinh ra, pháp sư thiên tài với sức mạnh áp đảo Có. Tên người đàn ông tên là Abel.Do sức mạnh của nó quá mạnh, Abel, thậm chí còn được các đồng nghiệp đồng hành, tìm kiếm thế giới lý tưởng, hóa thân vào linh hồn xa trong tương lai.Tuy nhiên, trong thế giới tươn...",Chapter 62,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,082,602","Lượt theo dõi: 12,831",https://truyenqqhot.com/truyen-tranh/the-reincarnation-magician-of-the-inferior-eyes-6854
Đồ Đệ Của Ta Đều Là Đại Phản Phái,"Lục Châu tỉnh lại sau giấc ngủ, bỗng trở thành tổ sư gia ma đầu cường đại nhất, già nhất, thế gian; còn có chín tên đồ đệ với tội ác chồng chất, uy chấn thiên hạ . Đại đồ đệ là giáo chủ của U Minh giáo, có thủ hạ là ngàn vạn ma chúng, nhị đồ đệ Kiếm Ma một lời không hợp liền khai sát giới...... Khôn...",Chapter 33,Tình trạng: Đang Cập Nhật,"Lượt xem: 546,933","Lượt theo dõi: 4,680",https://truyenqqhot.com/truyen-tranh/do-de-cua-ta-deu-la-dai-phan-phai-13414
Boss Sát Thủ Dưỡng Hồ Yêu,"Vân Lưu Sương là di tộc cuối cùng của hồ yêu, dưới sự vận mệnh thúc giục gặp được Mặc Sênh thiên sát cô tinh quả tình duyên, hai người ban đầu mâu thuẫn không ngừng, lại không biết vận mệnh của nhau đã bị trói lại với nhau.Vốn tưởng rằng chỉ là một câu chuyện tình yêu lãng mạn của mỹ nữ tiểu phóng v...",Chapter 106,Tình trạng: Đang Cập Nhật,"Lượt xem: 507,215","Lượt theo dõi: 2,218",https://truyenqqhot.com/truyen-tranh/boss-sat-thu-duong-ho-yeu-12082
Lựa Chọn Thần Cấp: Ta Không Theo Sáo Lộ Mạnh Lên,"Đinh đinh! Hệ thống nhắc nhở: Đối mặt tông môn đệ tử khiêu chiến, mời túc chủ lựa chọn cho hắn một cái ôm một cái —— Ban thưởng Linh Hải đan một viên. Đinh đinh! Hệ thống nhắc nhở: Tông môn đệ tử gặp phục kích, mời túc chủ lựa chọn nhanh lên chạy trốn —— Ban thưởng cao cấp đan dược một viên. Rừng cũ...",Chapter 41,Tình trạng: Đang Cập Nhật,"Lượt xem: 668,223","Lượt theo dõi: 4,340",https://truyenqqhot.com/truyen-tranh/lua-chon-than-cap-ta-khong-theo-sao-lo-manh-len-13068
Boss Nhà Giàu Lại Là Nữ Sinh Trung Học!,"Cô cam tâm tình nguyện làm một con rối của gia tộc, trở thành một sát thủ gián điệp, nhưng cuối cùng cô lại phát hiện tất cả chỉ là trò lừa đảo mà gia tộc và đám đàn ông dựng nên để lợi dụng cô! Sau khi rơi xuống biển chết đi, chính nhờ năng lượng Huyết Ngọc Phượng Hoàng đã khiến cô sống lại trong t...",Chapter 102,Tình trạng: Đang Cập Nhật,"Lượt xem: 451,956","Lượt theo dõi: 1,908",https://truyenqqhot.com/truyen-tranh/boss-nha-giau-lai-la-nu-sinh-trung-hoc-13063
Vẫn Tồn Tại Một Nơi Để Trở Về,Một chiếc chìa khóa nhỏ đẩy một cô bé cô đơn vào cuộc hành trình tìm kiếm thêm những chiếc chìa khóa mở ra cánh cửa của những bức tường chia cắt thế giới.,Chapter 8,Tình trạng: Đang Cập Nhật,"Lượt xem: 4,547",Lượt theo dõi: 47,https://truyenqqhot.com/truyen-tranh/van-ton-tai-mot-noi-de-tro-ve-13544
Phàm Nhân Tu Tiên,"Một bộ truyện được chuyển thể từ tiểu thuyết tu tiên cùng tên rất đỉnh của tác giả Vong Ngữ, với tình tiết logic, Vong Ngữ đã cho ra đời một thế giới tu tiên giả đầy màu sắc và huyền ảo.",Chapter 271,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,089,665","Lượt theo dõi: 5,946",https://truyenqqhot.com/truyen-tranh/pham-nhan-tu-tien-9151
Ta Bị Nhốt Tại Cùng Một Ngày Mười Vạn Năm,,Chapter 285,Tình trạng: Đang Cập Nhật,"Lượt xem: 5,963,150","Lượt theo dõi: 13,742",https://truyenqqhot.com/truyen-tranh/ta-bi-nhot-tai-cung-mot-ngay-muoi-van-nam-10868
"Nếu Là Phản Diện, Liệu Tôi Sẽ Chết?","Người em trai ốm yếu của tôi đã chết, vì thế sự hữu ích của tôi cũng không còn nữa. Với điều đó, tôi đã chọn cái chết làm đích đến của mình, nhưng khi tỉnh dậy tôi đã trở thành nhân vật phản diện trong một cuốn tiểu thuyết cực kì dở tệ?! Đối mặt với một kết cục khốn khổ, tôi nghĩ rằng tôi có thể tự ...",Chapter 40,Tình trạng: Đang Cập Nhật,"Lượt xem: 440,243","Lượt theo dõi: 2,430",https://truyenqqhot.com/truyen-tranh/neu-la-phan-dien-lieu-toi-se-chet-12521
Anh Chàng Lầu Trên,Rozy cảm thấy gã hàng xóm lầu trên của cô cứ mờ ám thế nào đó.,Chapter 20,Tình trạng: Đang Cập Nhật,"Lượt xem: 81,112",Lượt theo dõi: 447,https://truyenqqhot.com/truyen-tranh/anh-chang-lau-tren-13156
Lớ Ngớ Vớ Phải Tình Yêu,"Bạn đã quá ngao ngán với những bộ tình cảm mơ mộng trên trời dưới biển? Quá quen thuộc với những bộ truyện tổng tài nội dung rập khuôn? Chà chan~ Công ty Bông-er xin giới thiệu sản phẩm LỚ NGỚ VỚ PHẢI TÌNH YÊU Nam nữ chính ký kết một bản hợp đồng hôn nhân? Các bạn đang nghĩ “Ôi giời, lại nữa à”? Như...",Chapter 58.2,Tình trạng: Đang Cập Nhật,"Lượt xem: 267,339","Lượt theo dõi: 1,210",https://truyenqqhot.com/truyen-tranh/lo-ngo-vo-phai-tinh-yeu-12942
Mình Ta Thôn Phệ Thiên Địa,"Thôn Thiên Ký: Đây là một cái tiên ma tung hoành thế giới, Viêm Hoàng cổ vực, mênh mông vô biên, trong năm tháng vô tận sinh ra rất nhiều thái cổ tiên yêu, xé rách thiên địa, siêu thoát tam giới ngũ hành. Cũng có vạn vật thần linh, trời sinh thần thể, xuyên qua hư không, nghịch loạn âm dương, không ...",Chapter 2,Tình trạng: Đang Cập Nhật,"Lượt xem: 10,425",Lượt theo dõi: 574,https://truyenqqhot.com/truyen-tranh/minh-ta-thon-phe-thien-dia-13739
Nhẫn Giả Diệt Quỷ,"Truyện kể về một thanh niên kế nghiệp ông mình làm nhẫn giả diệt quỷ, và có một cô bạn thuở nhỏ là một Ayakashi Miko  Mọi chuyện sẽ luôn diễn ra bình thường cho đến ngày một con mèo thành tinh biến nam chính nhà ta thành con gái  Với quả art cực nuột từ thời TO LOVE RU, thì liệu Yabuki-sensei sẽ cho...",Chapter 97,Tình trạng: Đang Cập Nhật,"Lượt xem: 965,456","Lượt theo dõi: 3,809",https://truyenqqhot.com/truyen-tranh/nhan-gia-diet-quy-9885
Shiro Madoushi Syrup-San,"Syrup là một pháp sư trắng hỗ trợ ứng cử viên Anh hùng, Chrono. Nhưng Chrono không thể tập trung trong trận chiến, và nguyên nhân không ai khác ngoài chính Syrup! Cô ấy đang làm gì khiến người anh hùng dũng cảm của chúng ta mất tập trung ?!",Chapter 34,Tình trạng: Đang Cập Nhật,"Lượt xem: 136,577",Lượt theo dõi: 741,https://truyenqqhot.com/truyen-tranh/shiro-madoushi-syrup-san-12818
"Ta Muốn An Tĩnh, Hệ Thống Lại Bắt Ta Tìm Chết","Leng keng! Hoan nghênh sử dụng toàn trí năng tu chân hệ thống! Trọng yếu nhắc nhở, hệ thống trong lúc tu luyện, ngài sẽ mất đi quyền khống chế thân thể...... Đạt được trí năng tu luyện hệ thống sau, Bùi lăng nghĩ đến âm thầm phi tốc trưởng thành, cẩu thành vương giả. Thẳng đến một ngày nào đó...... ...",Chapter 46,Tình trạng: Đang Cập Nhật,"Lượt xem: 624,414","Lượt theo dõi: 4,326",https://truyenqqhot.com/truyen-tranh/ta-muon-an-tinh-he-thong-lai-bat-ta-tim-chet-13030
Saishuu Heiki Kanojo,"Có bao giờ bạn cảm thấy bất lực nhìn người mình yêu mà không thể làm gì cho người ấy không?Nếu một ngày, người yêu nhỏ bé của bạn, một cô gái nhút nhát và hay khóc xuất hiện trước mặt bạn với một khẩu súng và đôi cánh trên lưng, bạn sẽ làm gì ?chấp nhận sự thật, ở bên cô ấy, chia sẻ những nỗi đau ha...",Chapter 19,Tình trạng: Đang Cập Nhật,"Lượt xem: 27,380",Lượt theo dõi: 166,https://truyenqqhot.com/truyen-tranh/saishuu-heiki-kanojo-1634
Shokei Sareta Kenja Wa Lich Ni Tensei Shite Shinryaku Sensou Wo Hajimaru,,Chapter 26,Tình trạng: Đang Cập Nhật,"Lượt xem: 550,459","Lượt theo dõi: 4,843",https://truyenqqhot.com/truyen-tranh/shokei-sareta-kenja-wa-lich-ni-tensei-shite-shinryaku-sensou-wo-hajimaru-10566
Tuyệt Thế Võ Thần,"Cửu Tiêu đại lục, tông môn san sát, võ đạo làm đầu, người yếu tầm thường, bị người bắt nạt, cường giả giận dữ, máu chảy thành sông.Võ đạo hoàng giả, càng có thể quan sát thiên địa, ngạo cười non sông, động thì lại ngày kinh thạch phá, phơi thây trăm vạn.Một đời cường nhân Lâm Phong, nghịch thiên xuấ...",Chapter 583,Tình trạng: Đang Cập Nhật,"Lượt xem: 15,558,031","Lượt theo dõi: 23,710",https://truyenqqhot.com/truyen-tranh/tuyet-the-vo-than-2664
Arifureta Shokugyou De Sekai Saikyou,"Một thanh niên và lớp hắn được triệu hồi tới thế giới khác. Bình thường là một thằng phế vật, khi sang thế giới khác... cậu ta... vẫn là một thằng phế vật với Class tầm thường. Chả biết hắn sẽ cứu thế giới ra sao? Xem để biết thêm chi tiết.",Chapter 55,Tình trạng: Đang Cập Nhật,"Lượt xem: 3,348,904","Lượt theo dõi: 16,085",https://truyenqqhot.com/truyen-tranh/arifureta-shokugyou-de-sekai-saikyou-2730
Tồn Tại Như Một Nữ Hầu,"Khi tôi mở mắt trong khi nấu ramen, tôi thức dậy với tư cách là hầu gái của Nữ hoàng, người được nhà vua đối xử lạnh lùng trong tiểu thuyết BL, nơi Vua là gay, hiệp sĩ là gay, người hầu là gay và người thủ thư cũng là gay. Liệu cô có thể sống sót an toàn sau khi trở thành một hầu gái bình thường, As...",Chapter 93,Tình trạng: Đang Cập Nhật,"Lượt xem: 262,840","Lượt theo dõi: 1,827",https://truyenqqhot.com/truyen-tranh/ton-tai-nhu-mot-nu-hau-10144
"Ông Xã Kết Hôn Thử, Mạnh Thêm Chút Nữa Đi","Đêm trước ngày tân hôn, chính người bạn thân của mình và vị hôn phu lên giường với nhau. Cô như muốn ngất đi, sau đó túm lấy người đàn ông đang đứng trước cục dân chính: ""Mặc tổng, cô dâu của anh chưa tới, chú rể của tôi cũng chạy mất, hay là... mình kết hôn với nhau đi?"". Trước khi kết hôn, cô nói:...",Chapter 580,Tình trạng: Đang Cập Nhật,"Lượt xem: 8,079,882","Lượt theo dõi: 13,611",https://truyenqqhot.com/truyen-tranh/ong-xa-ket-hon-thu-manh-them-chut-nua-di-9437
Đồng Phục Thủy Thủ Của Akebi,Akebi Komichi thi đỗ vào trường cấp 2 tư thục Roubai và cuối cùng ước mơ được mặc đồng phục thủy thủ của cô bé cũng trở thành hiện thực.Đồng tác giả với bộ Yumekuri,Chapter 13.1,Tình trạng: Đang Cập Nhật,"Lượt xem: 13,491",Lượt theo dõi: 118,https://truyenqqhot.com/truyen-tranh/dong-phuc-thuy-thu-cua-akebi-13636
Sự Thức Tỉnh Của Hắc Ma Pháp Sư Sau 66666 Năm,"Diablo Volfir, một pháp sư hùng mạnh, đã bị phong ấn do âm mưu của 12 vị thần, nhưng 66666 năm đã trôi qua kể từ đó, và anh ta lại xuống trái đất một lần nữa!",Chapter 76,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,292,654","Lượt theo dõi: 7,769",https://truyenqqhot.com/truyen-tranh/su-thuc-tinh-cua-hac-ma-phap-su-sau-66666-nam-11431
Học Viện Tối Thượng,"SeoJoon, người đã làm việc tiết kiệm để trả món nợ của cha mẹ đã khuất và theo học tại một học viện thợ săn, cuối cùng lại phải dành toàn bộ số tiền tiết kiệm để phẫu thuật do một tai nạn đáng tiếc. Trong khoảnh khắc tuyệt vọng của anh ấy, một thông báo kỳ lạ đã phát ra. [Bạn cũng có thể trở thành m...",Chapter 40,Tình trạng: Đang Cập Nhật,"Lượt xem: 697,717","Lượt theo dõi: 4,729",https://truyenqqhot.com/truyen-tranh/hoc-vien-toi-thuong-12539
Đây Là Luật,"Ảo tưởng về người thực thi công lý của luật sư thiên tài Noh HyungJin! Anh ấy là thủ khoa của trường Đại học, đạt điểm tuyệt đối trong kì thi Bar và thậm chí có tỷ lệ thắng kiện lên tới 95%. Noh HyungJin là một luật sư thành công! Trong cuộc chiến chống lại cái ác lẫn quyền lực để đưa Hàn Quốc trở t...",Chapter 79,Tình trạng: Đang Cập Nhật,"Lượt xem: 537,603","Lượt theo dõi: 2,405",https://truyenqqhot.com/truyen-tranh/day-la-luat-11545
